i,traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt
1236,0.6,10,1,1,69.0,0.0,5.8,42.75,7.4,11.8,0,724.9999999999994
1237,0.6,10,1,1,70.8,0.0,4.0,79.9999999999998,9.4,12.2,0,1037.499999999996
1238,0.6,10,1,1,71.8,0.0,8.0,38.45238095238089,7.8,15.0,0,484.99999999999943
1239,0.6,10,1,1,70.4,0.0,5.2,84.24999999999976,8.6,11.6,0,781.2499999999995
1240,0.6,10,1,1,64.2,0.0,6.2,41.875000000000014,8.6,9.799999999999999,0,583.333333333333
1241,0.6,10,1,1,74.0,0.0,6.0,125.96153846153868,8.4,12.0,0,891.6666666666665
1242,0.6,10,1,1,69.2,0.0,6.8,45.657894736842046,8.4,12.799999999999999,0,649.9999999999997
1243,0.6,10,1,1,74.0,0.0,7.0,57.500000000000014,9.0,13.399999999999999,0,452.08333333333326
1244,0.6,10,1,1,67.8,0.2,5.8,45.32608695652166,7.4,10.4,0,408.33333333333337
1245,0.6,10,1,1,69.4,0.0,5.2,48.9583333333334,8.6,10.600000000000001,0,524.9999999999995
1246,0.6,10,1,1,63.6,0.0,4.6,49.488636363636424,8.8,8.2,0,583.333333333333
1247,0.6,10,1,1,79.8,0.0,6.6,60.55555555555584,8.4,12.0,0,562.4999999999998
1248,0.6,10,1,1,74.8,0.0,6.6,54.53124999999987,8.2,12.799999999999999,0,356.24999999999955
1249,0.6,10,1,1,77.8,0.0,6.8,64.44444444444476,10.6,16.599999999999998,0,718.7499999999995
1250,0.6,5,1,1,68.4,0.8,5.4,42.678571428571416,8.4,12.4,0,368.7499999999999
1251,0.6,5,1,1,75.2,0.2,6.4,72.34375000000009,9.6,12.600000000000001,0,247.23684210526315
1252,0.6,5,1,1,69.8,1.2,7.0,39.687500000000014,9.0,10.8,0,419.642857142857
1253,0.6,5,1,1,66.2,0.0,2.6,87.22222222222209,8.8,13.2,0,404.1666666666664
1254,0.6,5,1,1,73.8,0.6000000000000001,4.4,33.66071428571416,9.4,12.0,0,437.4999999999996
1255,0.6,5,1,1,68.2,0.0,4.8,49.910714285714235,7.0,10.8,0,469.64285714285717
1256,0.6,5,1,1,51.4,0.6000000000000001,5.0,42.32954545454547,7.0,9.2,0,500.0
1257,0.6,5,1,1,66.8,0.0,3.2,140.38461538461513,8.8,9.6,0,493.7499999999999
1258,0.6,5,1,1,60.0,0.2,4.8,38.18181818181812,7.2,7.6,0,412.4999999999999
1259,0.6,5,1,1,57.2,0.0,3.8,64.4444444444445,8.4,8.2,0,500.0
1260,0.6,5,1,1,63.2,0.6,3.4,43.48958333333334,8.0,10.4,0,471.24999999999994
1261,0.6,5,1,1,70.6,0.2,5.0,78.6111111111108,9.6,9.2,0,387.5000000000001
1262,0.6,5,1,1,65.0,0.4,5.0,58.958333333333215,7.8,11.0,0,524.9999999999995
1263,0.6,5,1,1,64.0,0.0,3.6,54.999999999999055,7.4,13.0,0,443.7499999999999
1264,0.6,5,1,1,68.0,0.0,6.4,50.416666666666586,8.2,10.600000000000001,0,469.44444444444446
1265,0.6,5,1,1,68.6,0.0,3.8,78.65384615384623,9.4,9.0,0,418.7499999999996
1266,0.6,5,1,1,64.6,0.4,4.2,42.312500000000036,9.8,9.0,0,641.6666666666667
1267,0.6,5,1,1,77.4,0.0,3.4,77.04545454545479,11.0,8.8,0,398.21428571428567
1268,0.6,5,1,1,65.8,1.0,3.6,42.89772727272726,8.2,12.4,0,490.6250000000002
1269,0.6,5,1,1,64.4,0.0,4.4,62.50000000000058,9.2,10.0,0,379.16666666666697
1270,0.6,5,1,1,74.6,0.4,3.8,43.359375000000036,10.0,10.2,0,624.9999999999989
1271,0.6,5,1,1,76.6,0.0,4.0,50.750000000000384,10.2,8.2,0,431.2499999999993
1272,0.6,5,1,1,64.6,0.2,4.2,43.67187500000004,7.8,11.0,0,497.49999999999983
1273,0.6,5,1,1,73.2,0.0,3.6,47.12499999999995,8.4,10.2,0,384.9999999999998
1274,0.6,5,1,1,69.4,0.4,8.4,34.12500000000005,8.0,15.6,0,550.0
1275,0.6,1,1,50,55.4,5.0,0.0,24.789062499999993,6.2,14.6,0,159.9999999999998
1276,0.6,1,1,50,46.548,6.395,0.0,34.701883556166806,6.6,16.8,0,219.99999999999997
1277,0.6,1,1,50,52.058,3.2039999999999997,0.0,37.40306923378809,4.4,15.4,0,195.62499999999997
1278,0.6,1,1,50,58.0,5.800000000000001,0.0,35.572916666666664,6.0,13.200000000000001,0,235.53571428571428
1279,0.6,1,1,50,63.8,6.0,0.0,33.33333333333326,4.2,14.4,0,226.5625
1280,0.6,1,1,50,59.2,3.8000000000000003,0.0,30.340909090909072,7.6,13.4,0,192.49999999999986
1281,0.6,1,1,50,55.4,3.0,0.0,32.10227272727269,6.4,12.4,0,219.16666666666669
1282,0.6,1,1,50,55.0,3.2,0.0,28.235294117646998,6.8,12.8,0,226.81818181818184
1283,0.6,1,1,50,52.4,3.0,0.0,24.61397058823529,5.2,12.4,0,215.71428571428567
1284,0.6,1,1,50,58.8,5.8,0.0,24.400000000000002,7.0,13.0,0,211.24999999999994
1285,0.6,1,1,50,61.0,3.0,0.0,37.80303030303028,7.4,12.8,0,219.0625
1286,0.6,1,1,50,49.4,2.8,0.0,24.41981132075472,5.8,13.0,0,186.25
1287,0.6,1,1,50,63.4,3.0,0.0,35.4891304347826,5.8,14.0,0,213.75
1288,0.6,1,1,50,61.0,4.6,0.0,29.687499999999964,6.8,12.2,0,221.66666666666669
1289,0.6,1,1,50,68.6,3.6,0.0,31.1931818181818,7.2,15.6,0,216.24999999999994
1290,0.6,1,1,50,46.8,6.6,0.0,28.3928571428571,6.8,14.4,0,218.63636363636357
1291,0.6,1,1,50,56.8,2.8,0.0,28.249999999999954,4.6,15.200000000000001,0,206.8749999999999
1292,0.6,1,1,50,47.8,3.2,0.0,25.0,6.0,14.799999999999999,0,216.24999999999994
1293,0.6,1,1,50,55.4,4.4,0.0,24.56944444444442,4.0,16.0,0,179.9999999999999
1294,0.6,1,1,50,54.4,6.6,0.0,27.573529411764664,5.6,13.200000000000001,0,216.24999999999994
1295,0.6,1,1,50,58.6,3.0,0.0,34.218749999999986,5.6,15.6,0,221.24999999999994
1296,0.6,1,1,50,44.4,4.4,0.0,24.577272727272714,7.2,13.2,0,215.71428571428567
1297,0.6,1,1,50,43.2,3.4,0.0,36.847826086956495,5.2,14.0,0,226.66666666666663
1298,0.6,1,1,50,41.4,3.4000000000000004,0.0,31.87499999999997,4.2,14.6,0,221.07142857142853
1299,0.6,1,1,50,60.4,4.6,0.0,28.173076923076966,5.4,15.4,0,202.5
1300,0.6,10,1,50,81.2,5.0,0.0,945.0819672131151,11.0,5.6000000000000005,0,2360.0
1301,0.6,10,1,50,91.0,4.6,0.0,1203.9999999999977,14.0,3.5999999999999996,0,2410.0
1302,0.6,10,1,50,76.6,4.0,0.0,961.8181818181811,11.4,4.6,0,2436.1111111111113
1303,0.6,10,1,50,88.4,4.6,0.0,989.2857142857139,13.0,4.6,0,2372.826086956522
1304,0.6,10,1,50,70.4,6.2,0.0,930.9523809523806,9.8,6.2,0,2355.3571428571427
1305,0.6,10,1,50,94.2,5.0,0.0,1595.1612903225769,14.2,5.0,0,2478.5714285714284
1306,0.6,10,1,50,74.0,6.4,0.0,907.7272727272733,10.2,6.2,0,2371.428571428571
1307,0.6,10,1,50,85.4,5.2,0.0,995.0892857142863,12.6,5.4,0,2436.999999999999
1308,0.6,10,1,50,68.8,6.199999999999999,0.0,1078.124999999996,10.6,6.0,0,2468.75
1309,0.6,10,1,50,82.8,4.6,0.0,1356.9999999999961,11.6,4.6,0,2493.181818181818
1310,0.6,10,1,50,71.6,6.6,0.0,911.5671641791043,10.4,6.6000000000000005,0,2470.6521739130435
1311,0.6,10,1,50,85.0,5.4,0.0,970.0757575757574,12.2,5.6,0,2375.714285714286
1312,0.6,10,1,50,72.4,7.800000000000001,0.0,957.5757575757574,9.8,8.2,0,2442.857142857142
1313,0.6,10,1,50,91.8,5.2,0.0,1143.4782608695646,14.4,4.6000000000000005,0,2347.65625
1314,0.6,10,1,50,74.2,5.6,0.0,915.8333333333319,10.0,5.8,0,2404.807692307692
1315,0.6,10,1,50,90.8,3.8,0.0,1167.0454545454575,14.6,3.6,0,2422.3214285714284
1316,0.6,10,1,50,69.0,7.4,0.0,909.2307692307697,9.2,7.4,0,2874.9999999999995
1317,0.6,10,1,50,102.2,4.2,0.0,1207.954545454545,15.6,4.800000000000001,0,2321.875
1318,0.6,10,1,50,74.8,6.0,0.0,870.175438596491,10.2,5.8,0,2454.347826086956
1319,0.6,10,1,50,81.0,5.0,0.0,999.1228070175434,12.2,5.0,0,2391.9999999999995
1320,0.6,10,1,50,76.0,7.8,0.0,962.0192307692312,10.6,7.2,0,2393.75
1321,0.6,10,1,50,88.0,3.0,0.0,1078.4090909090921,13.4,3.2,0,2397.142857142857
1322,0.6,10,1,50,77.2,6.0,0.0,923.0468749999995,10.2,7.2,0,2406.25
1323,0.6,10,1,50,82.2,6.0,0.0,959.0909090909091,12.4,5.0,0,2394.4444444444443
1324,0.6,10,1,50,76.8,4.2,0.0,929.1666666666665,12.4,4.2,0,2541.666666666673
1325,0.6,5,1,50,112.6,2.0,0.0,235.25862068965566,19.2,2.8,0,804.9999999999998
1326,0.6,5,1,50,89.6,2.4,0.0,223.60000000000014,13.8,2.2,0,612.500000000001
1327,0.6,5,1,50,109.0,2.2,0.0,240.99999999999972,16.8,4.2,0,913.4615384615383
1328,0.6,5,1,50,91.0,5.8,0.0,220.68181818181807,13.4,8.4,0,848.2142857142856
1329,0.6,5,1,50,124.2,6.0,0.0,358.63095238095264,18.4,4.8,0,906.25
1330,0.6,5,1,50,89.6,1.4,0.0,248.56382978723354,13.8,2.6,0,826.9230769230765
1331,0.6,5,1,50,104.6,6.2,0.0,205.83333333333377,16.4,5.4,0,774.9999999999998
1332,0.6,5,1,50,105.6,2.0,0.0,344.34523809523773,16.6,3.6,0,879.1666666666664
1333,0.6,5,1,50,107.4,5.2,0.0,268.96551724137925,16.6,6.6000000000000005,0,936.1111111111111
1334,0.6,5,1,50,100.2,6.0,0.0,370.91836734693834,14.6,7.6000000000000005,0,906.2499999999998
1335,0.6,5,1,50,112.4,4.2,0.0,263.4259259259262,17.2,4.2,0,911.2499999999999
1336,0.6,5,1,50,84.0,5.4,0.0,251.92307692307793,14.0,5.6,0,637.4999999999993
1337,0.6,5,1,50,102.6,3.4,0.0,343.21428571428567,15.0,5.6,0,915.909090909091
1338,0.6,5,1,50,95.2,2.8,0.0,269.19642857142765,14.6,4.0,0,779.9999999999995
1339,0.6,5,1,50,112.2,3.2,0.0,210.48076923076954,18.0,2.6,0,802.7777777777774
1340,0.6,5,1,50,96.6,1.6,0.0,190.24999999999977,14.4,2.8000000000000003,0,699.9999999999993
1341,0.6,5,1,50,96.6,2.0,0.0,183.68421052631572,17.2,1.4,0,791.6666666666667
1342,0.6,5,1,50,87.8,1.4,0.0,211.09374999999943,12.6,5.4,0,537.5000000000002
1343,0.6,5,1,50,103.8,5.8,0.0,197.5,15.6,5.2,0,899.9999999999995
1344,0.6,5,1,50,87.4,3.4000000000000004,0.0,344.0476190476185,13.6,3.6,0,771.428571428571
1345,0.6,5,1,50,107.8,3.4,0.0,266.4772727272731,14.8,7.8,0,860.0000000000003
1346,0.6,5,1,50,101.0,3.2,0.0,266.2499999999995,16.0,3.8000000000000003,0,859.9999999999998
1347,0.6,5,1,50,106.2,5.0,0.0,209.4318181818183,16.4,6.2,0,963.8888888888887
1348,0.6,5,1,50,95.8,4.0,0.0,359.1463414634143,15.2,5.2,0,859.0909090909088
1349,0.6,5,1,50,111.8,3.8,0.0,237.2727272727263,17.4,4.2,0,817.8571428571423
1350,0.6,1,1,100,54.2,3.5999999999999996,0.0,26.874999999999982,6.6,13.2,0,206.07142857142856
1351,0.6,1,1,100,58.4,4.2,0.0,24.98469387755103,5.8,12.8,0,218.49999999999994
1352,0.6,1,1,100,58.8,3.8,0.0,34.39999999999998,6.8,12.0,0,178.75
1353,0.6,1,1,100,66.2,2.0,0.0,30.624999999999993,5.8,14.6,0,207.99999999999994
1354,0.6,1,1,100,53.4,1.7999999999999998,0.0,30.511363636363686,7.6,13.2,0,224.5
1355,0.6,1,1,100,54.4,4.2,0.0,32.8125,6.4,14.399999999999999,0,174.99999999999977
1356,0.6,1,1,100,45.6,3.2,0.0,33.06818181818179,5.6,10.0,0,224.16666666666663
1357,0.6,1,1,100,52.0,3.2,0.0,30.0,5.4,12.4,0,197.49999999999994
1358,0.6,1,1,100,51.0,4.8,0.0,32.49999999999994,5.2,13.0,0,190.0
1359,0.6,1,1,100,58.2,3.2,0.0,36.25000000000004,4.4,12.6,0,225.0
1360,0.6,1,1,100,41.8,3.0,0.0,24.66949152542373,8.0,9.0,0,180.62500000000006
1361,0.6,1,1,100,63.2,4.0,0.0,31.333333333333318,4.2,11.0,0,230.83333333333331
1362,0.6,1,1,100,56.0,4.4,0.0,27.69736842105265,8.4,10.0,0,157.50000000000006
1363,0.6,1,1,100,65.0,3.8,0.0,30.13157894736842,5.2,13.6,0,219.0625
1364,0.6,1,1,100,58.0,5.2,0.0,32.849999999999945,6.6,18.400000000000002,0,220.0
1365,0.6,1,1,100,50.8,3.6,0.0,24.847972972972975,6.2,11.0,0,187.49999999999994
1366,0.6,1,1,100,55.4,3.0,0.0,27.41666666666666,5.4,13.0,0,199.00000000000003
1367,0.6,1,1,100,58.4,4.0,0.0,32.61904761904759,6.0,14.399999999999999,0,221.07142857142853
1368,0.6,1,1,100,57.6,2.6,0.0,25.546874999999947,6.8,14.0,0,188.12499999999997
1369,0.6,1,1,100,63.6,4.0,0.0,29.999999999999943,4.6,14.6,0,215.49999999999991
1370,0.6,1,1,100,47.0,4.4,0.0,30.965909090909076,7.0,15.200000000000001,0,211.24999999999994
1371,0.6,1,1,100,50.2,1.4,0.0,32.22222222222225,3.0,12.0,0,215.49999999999991
1372,0.6,1,1,100,46.4,3.6,0.0,21.808139534883715,5.6,13.399999999999999,0,174.99999999999977
1373,0.6,1,1,100,58.0,4.4,0.0,30.85937499999995,3.8,14.600000000000001,0,221.87499999999994
1374,0.6,1,1,100,55.0,4.0,0.0,33.04347826086955,7.0,14.0,0,216.25
1375,0.6,10,1,100,90.2,3.6,0.0,885.185185185184,13.2,3.8,0,2373.863636363636
1376,0.6,10,1,100,95.0,3.6,0.0,949.1525423728813,15.0,4.0,0,2937.499999999997
1377,0.6,10,1,100,84.4,5.4,0.0,903.4313725490191,13.0,5.2,0,2402.777777777778
1378,0.6,10,1,100,92.0,4.0,0.0,991.803278688524,13.2,4.0,0,2370.1923076923076
1379,0.6,10,1,100,78.6,5.6,0.0,920.175438596491,11.0,5.6000000000000005,0,2353.260869565217
1380,0.6,10,1,100,91.4,4.4,0.0,974.5689655172413,13.8,4.4,0,2450.9615384615386
1381,0.6,10,1,100,88.4,4.2,0.0,958.9622641509438,13.0,3.8,0,2430.0
1382,0.6,10,1,100,95.2,3.2,0.0,933.1730769230762,14.8,3.4,0,2312.5
1383,0.6,10,1,100,80.4,6.4,0.0,907.0175438596495,10.8,6.6000000000000005,0,2386.4285714285716
1384,0.6,10,1,100,90.4,4.6,0.0,955.3921568627452,13.2,4.8,0,2399.038461538461
1385,0.6,10,1,100,79.4,4.6,0.0,929.6610169491533,12.0,4.4,0,2340.322580645161
1386,0.6,10,1,100,90.0,3.4,0.0,984.433962264151,13.8,3.6,0,2500.0
1387,0.6,10,1,100,75.2,5.6,0.0,953.1818181818169,11.0,5.0,0,2480.1470588235297
1388,0.6,10,1,100,98.0,5.4,0.0,958.8235294117645,13.8,5.6000000000000005,0,2360.0
1389,0.6,10,1,100,78.6,5.2,0.0,929.2452830188666,12.4,5.2,0,2370.689655172413
1390,0.6,10,1,100,93.4,5.2,0.0,1057.9545454545414,14.0,5.0,0,2336.1111111111113
1391,0.6,10,1,100,86.4,5.199999999999999,0.0,933.189655172414,11.8,5.6000000000000005,0,2366.071428571428
1392,0.6,10,1,100,95.0,3.4000000000000004,0.0,1068.7500000000039,14.6,3.1999999999999997,0,2360.7142857142862
1393,0.6,10,1,100,85.2,5.0,0.0,930.7377049180329,13.0,5.2,0,2475.0
1394,0.6,10,1,100,89.8,5.6,0.0,982.9787234042542,13.0,5.6000000000000005,0,2387.5
1395,0.6,10,1,100,81.0,5.8,0.0,930.6034482758614,11.4,5.8,0,2375.0
1396,0.6,10,1,100,100.6,4.8,0.0,982.083333333333,14.4,5.2,0,2449.0
1397,0.6,10,1,100,77.0,6.4,0.0,888.3928571428579,11.8,6.199999999999999,0,2462.4999999999995
1398,0.6,10,1,100,91.4,4.8,0.0,989.6226415094341,13.0,4.800000000000001,0,2312.4999999999995
1399,0.6,10,1,100,79.0,6.6000000000000005,0.0,900.7042253521124,11.6,6.6000000000000005,0,2393.548387096774
1400,0.6,5,1,100,107.6,2.4000000000000004,0.0,367.2297297297289,15.2,1.0,0,478.0
1401,0.6,5,1,100,98.4,4.8,0.0,140.22727272727218,15.2,6.6,0,821.4285714285709
1402,0.6,5,1,100,113.8,1.4,0.0,330.5147058823522,18.6,2.8,0,786.363636363636
1403,0.6,5,1,100,99.2,3.2,0.0,174.37499999999923,15.4,3.6,0,815.0
1404,0.6,5,1,100,108.2,0.4,0.0,246.87500000000017,17.0,3.2,0,477.88461538461536
1405,0.6,5,1,100,103.2,7.4,0.0,149.90384615384664,14.4,7.4,0,898.6111111111111
1406,0.6,5,1,100,110.8,3.2,0.0,374.76415094339575,17.8,3.6,0,842.8571428571424
1407,0.6,5,1,100,90.2,2.8,0.0,226.75000000000048,13.2,4.2,0,899.9999999999999
1408,0.6,5,1,100,116.2,3.0,0.0,323.79032258064467,20.0,2.5999999999999996,0,836.3636363636358
1409,0.6,5,1,100,92.8,3.4000000000000004,0.0,233.3333333333329,12.8,5.800000000000001,0,859.6153846153845
1410,0.6,5,1,100,114.2,4.2,0.0,288.3620689655177,16.8,5.0,0,870.3125
1411,0.6,5,1,100,92.0,9.6,0.0,280.8333333333337,13.0,10.0,0,904.4117647058823
1412,0.6,5,1,100,107.6,1.7999999999999998,0.0,407.49999999999994,17.4,1.8,0,795.4545454545449
1413,0.6,5,1,100,100.6,6.8,0.0,182.78846153846163,15.8,8.200000000000001,0,955.5555555555554
1414,0.6,5,1,100,115.8,2.0,0.0,371.938775510204,18.0,2.4000000000000004,0,660.0000000000001
1415,0.6,5,1,100,95.8,3.0,0.0,125.87499999999937,15.8,4.2,0,762.5
1416,0.6,5,1,100,120.2,2.4,0.0,231.00000000000023,17.6,2.4,0,868.0555555555557
1417,0.6,5,1,100,94.4,3.0,0.0,228.18181818181802,15.0,5.0,0,918.75
1418,0.6,5,1,100,110.4,1.4,0.0,306.89655172413717,17.2,2.0,0,808.333333333333
1419,0.6,5,1,100,87.6,4.6,0.0,163.7500000000002,11.8,8.0,0,917.8571428571427
1420,0.6,5,1,100,107.6,3.2,0.0,352.49999999999955,17.6,3.2,0,822.9166666666664
1421,0.6,5,1,100,90.2,4.4,0.0,240.39999999999935,12.4,9.6,0,913.4615384615383
1422,0.6,5,1,100,102.2,4.4,0.0,345.83333333333337,17.4,1.4,0,827.7777777777774
1423,0.6,5,1,100,85.4,4.0,0.0,240.15624999999963,12.2,7.6000000000000005,0,857.1428571428564
1424,0.6,5,1,100,107.8,3.0,0.0,308.9999999999991,18.0,1.7999999999999998,0,842.8571428571424
1425,0.6,none,1,1,91.2,0.8,2.8,6.962962962962952,14.4,7.199999999999999,0,70.3571428571429
1426,0.6,none,1,1,99.6,0.0,2.2,8.428571428571423,14.4,4.4,0,90.41666666666664
1427,0.6,none,1,1,84.6,0.6,1.4,4.98241308793456,13.4,4.0,0,82.49999999999997
1428,0.6,none,1,1,90.0,0.0,2.8,7.024999999999995,13.6,3.4000000000000004,0,91.2499999999999
1429,0.6,none,1,1,82.6,0.8,2.0,6.98148148148148,14.0,4.6000000000000005,0,60.49999999999996
1430,0.6,none,1,1,101.6,0.2,2.4,7.920454545454534,16.0,4.8,0,97.91666666666663
1431,0.6,none,1,1,85.4,0.2,1.2,6.764285714285713,12.8,3.6,0,75.71428571428572
1432,0.6,none,1,1,97.0,0.0,2.8,8.76315789473685,14.4,4.2,0,97.91666666666663
1433,0.6,none,1,1,92.0,0.4,2.2,7.0156249999999964,15.8,4.4,0,79.49999999999997
1434,0.6,none,1,1,100.4,0.2,2.8,7.580882352941181,15.6,4.8,0,87.27272727272725
1435,0.6,none,1,1,87.4,0.6,1.4,6.537037037037033,14.0,3.1999999999999997,0,70.41666666666661
1436,0.6,none,1,1,87.4,0.0,2.2,7.404761904761882,14.8,4.0,0,87.72727272727275
1437,0.6,none,1,1,90.2,0.6,2.6,7.463235294117639,12.0,5.0,0,84.2857142857143
1438,0.6,none,1,1,92.8,0.0,2.0,8.027777777777757,15.0,3.4000000000000004,0,84.7222222222222
1439,0.6,none,1,1,99.0,1.2,1.6,4.989838337182448,15.2,6.6,0,73.92857142857142
1440,0.6,none,1,1,84.0,0.0,3.4,8.885416666666677,13.2,5.199999999999999,0,97.49999999999997
1441,0.6,none,1,1,99.2,0.0,2.6,4.87560975609756,14.8,4.4,0,81.78571428571423
1442,0.6,none,1,1,90.2,0.0,1.6,6.785714285714274,14.6,3.8000000000000003,0,78.33333333333329
1443,0.6,none,1,1,93.0,0.8,4.0,5.100000000000016,13.8,6.6000000000000005,0,82.5
1444,0.6,none,1,1,101.0,0.0,3.0,9.449999999999992,15.0,5.0,0,115.0
1445,0.6,none,1,1,103.4,0.2,4.0,6.967741935483868,14.6,7.0,0,81.99999999999999
1446,0.6,none,1,1,113.8,0.2,3.4,7.874999999999993,18.6,6.4,0,93.95833333333334
1447,0.6,none,1,1,100.8,0.2,3.2,6.906250000000007,15.4,5.2,0,49.61890243902439
1448,0.6,none,1,1,77.2,0.0,1.4,7.527777777777765,11.6,3.8000000000000003,0,88.61111111111106
1449,0.6,none,1,1,90.4,0.0,3.8,6.87096774193547,14.4,6.800000000000001,0,92.0
1450,0.6,none,1,50,131.8,0.0,0.0,9.67307692307692,22.0,0.0,0,308.92857142857116
1451,0.6,none,1,50,120.8,0.0,0.0,8.65094339622642,20.4,0.0,0,89.50000000000003
1452,0.6,none,1,50,118.8,0.0,0.0,6.030000000000013,20.0,0.0,0,149.99999999999986
1453,0.6,none,1,50,99.4,0.0,0.0,7.957446808510635,17.0,0.0,0,83.66666666666666
1454,0.6,none,1,50,125.0,0.0,0.0,8.284722222222218,21.2,0.0,0,234.99999999999966
1455,0.6,none,1,50,123.0,0.0,0.0,8.165,18.6,0.0,0,87.24999999999996
1456,0.6,none,1,50,129.8,0.0,0.0,7.358108108108107,22.6,0.0,0,139.37499999999963
1457,0.6,none,1,50,123.8,0.0,0.0,8.48000000000001,18.8,0.0,0,81.04166666666666
1458,0.6,none,1,50,111.4,0.0,0.0,8.864754098360656,21.0,0.0,0,186.25000000000006
1459,0.6,none,1,50,129.0,0.0,0.0,7.462962962962957,20.6,0.0,0,77.9545454545454
1460,0.6,none,1,50,128.2,0.0,0.0,7.122093023255802,22.4,0.0,0,109.9999999999998
1461,0.6,none,1,50,120.6,0.0,0.0,7.152777777777773,19.2,0.0,0,71.11111111111104
1462,0.6,none,1,50,118.2,0.0,0.0,7.702830188679245,20.4,0.0,0,89.87499999999997
1463,0.6,none,1,50,105.0,0.0,0.0,7.826923076923071,18.2,0.0,0,92.8409090909091
1464,0.6,none,1,50,106.6,0.0,0.0,8.528571428571427,17.2,0.0,0,172.49999999999983
1465,0.6,none,1,50,118.2,0.0,0.0,6.083333333333329,18.8,0.0,0,70.31250000000004
1466,0.6,none,1,50,115.2,0.0,0.0,7.803030303030302,20.4,0.0,0,152.4999999999999
1467,0.6,none,1,50,127.8,0.0,0.0,6.0249999999999915,18.2,0.0,0,82.85714285714285
1468,0.6,none,1,50,113.4,0.0,0.0,9.406862745098035,22.6,0.0,0,224.82142857142844
1469,0.6,none,1,50,115.0,0.0,0.0,8.791666666666664,18.4,0.0,0,85.76923076923075
1470,0.6,none,1,50,134.4,0.0,0.0,8.094339622641508,22.2,0.0,0,176.49999999999997
1471,0.6,none,1,50,129.0,0.0,0.0,8.10294117647059,20.6,0.0,0,94.84374999999997
1472,0.6,none,1,50,111.6,0.0,0.0,7.074324324324318,20.6,0.0,0,162.49999999999997
1473,0.6,none,1,50,112.8,0.0,0.0,7.624999999999991,18.4,0.0,0,83.40909090909098
1474,0.6,none,1,50,133.8,0.0,0.0,7.4545454545454515,21.4,0.0,0,96.66666666666666
1475,0.6,none,1,100,110.0,0.0,0.0,9.08125,17.0,0.0,0,78.18181818181816
1476,0.6,none,1,100,122.6,0.0,0.0,6.257812499999998,24.2,0.0,0,90.71428571428567
1477,0.6,none,1,100,131.8,0.0,0.0,7.23809523809523,19.6,0.0,0,85.96153846153844
1478,0.6,none,1,100,106.8,0.0,0.0,6.86999999999999,18.8,0.0,0,219.1666666666663
1479,0.6,none,1,100,134.4,0.0,0.0,8.916666666666659,22.4,0.0,0,86.49999999999997
1480,0.6,none,1,100,100.2,0.0,0.0,7.734999999999996,16.8,0.0,0,169.64285714285728
1481,0.6,none,1,100,143.4,0.0,0.0,7.886363636363632,22.4,0.0,0,68.12499999999997
1482,0.6,none,1,100,111.4,0.0,0.0,5.643939393939387,18.8,0.0,0,142.85714285714275
1483,0.6,none,1,100,123.4,0.0,0.0,7.951388888888878,19.4,0.0,0,87.14285714285705
1484,0.6,none,1,100,110.0,0.0,0.0,5.509999999999993,22.6,0.0,0,184.54545454545448
1485,0.6,none,1,100,134.2,0.0,0.0,8.395833333333313,20.4,0.0,0,93.16666666666666
1486,0.6,none,1,100,136.4,0.0,0.0,6.789772727272726,21.2,0.0,0,250.0
1487,0.6,none,1,100,108.0,0.0,0.0,18.999999999999634,17.2,0.0,0,93.1666666666666
1488,0.6,none,1,100,98.2,0.0,0.0,4.9996108949416325,18.0,0.0,0,94.99999999999994
1489,0.6,none,1,100,116.2,0.0,0.0,7.7232142857142865,18.6,0.0,0,82.11538461538463
1490,0.6,none,1,100,115.8,0.0,0.0,7.250000000000002,19.2,0.0,0,217.18750000000017
1491,0.6,none,1,100,114.6,0.0,0.0,9.589285714285683,18.4,0.0,0,73.33333333333331
1492,0.6,none,1,100,106.8,0.0,0.0,6.0078125000000036,20.2,0.0,0,235.00000000000026
1493,0.6,none,1,100,136.2,0.0,0.0,9.80405405405404,22.4,0.0,0,89.8214285714285
1494,0.6,none,1,100,137.2,0.0,0.0,7.117346938775502,22.6,0.0,0,197.49999999999977
1495,0.6,none,1,100,140.2,0.0,0.0,11.499999999999847,24.8,0.0,0,92.5862068965517
1496,0.6,none,1,100,127.4,0.0,0.0,7.399999999999997,18.2,0.0,0,189.24999999999983
1497,0.6,none,1,100,99.2,0.0,0.0,9.516129032258057,16.2,0.0,0,87.65625
1498,0.6,none,1,100,105.4,0.0,0.0,7.325581395348831,18.2,0.0,0,162.8125000000001
1499,0.6,none,1,100,109.0,0.0,0.0,8.680555555555554,19.8,0.0,0,90.20833333333329
1500,0.6,1,1,1024,60.4,4.8,0.0,36.29310344827587,8.4,12.8,0,212.49999999999994
1501,0.6,1,1,1024,63.8,7.2,0.0,30.000000000000018,6.8,18.2,0,213.57142857142856
1502,0.6,1,1,1024,37.0,3.5999999999999996,0.0,34.01785714285714,4.8,14.4,0,229.64285714285714
1503,0.6,1,1,1024,51.4,5.2,0.0,27.04545454545454,4.0,14.399999999999999,0,228.75
1504,0.6,1,1,1024,48.0,4.0,0.0,36.58653846153845,5.8,13.6,0,213.99999999999997
