traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt
19,10,0.001,5,99.4,2.6,0.0,0.7303030303030293,18.0,1.8,0,2.2964285714285717
19,10,0.001,5,101.6,1.2000000000000002,0.0,0.8656976744186025,15.2,1.8,0,2.2124999999999995
19,10,0.001,5,94.6,2.8,0.0,0.7971590909090912,16.0,2.4,0,2.323913043478261
19,10,0.001,5,111.6,1.2000000000000002,0.0,0.7572580645161286,16.6,2.2,0,2.1723684210526315
19,10,0.001,5,105.8,1.8,0.0,0.621323529411766,18.4,1.8,0,2.049999999999999
19,10,0.001,5,110.0,2.5999999999999996,0.0,0.6499999999999992,16.0,1.5999999999999999,0,1.9124999999999999
19,10,0.001,5,102.2,1.6,0.0,0.6794117647058822,19.6,2.0,0,1.7499999999999991
19,10,0.001,5,106.2,0.8,0.0,0.5641304347826074,15.4,0.8,0,1.9346153846153848
19,10,0.001,5,90.4,1.7999999999999998,0.0,0.6015624999999997,17.0,1.2000000000000002,0,1.843749999999999
19,10,0.001,5,95.8,3.4,0.0,0.7717105263157894,13.0,4.4,0,1.8999999999999995
19,10,0.001,5,95.2,3.8000000000000003,0.0,0.8294117647058824,17.8,2.4000000000000004,0,2.3012499999999996
19,10,0.001,5,96.8,3.2,0.0,0.8210526315789467,12.4,4.4,0,2.1925
19,10,0.001,5,94.2,2.6,0.0,0.8585526315789476,17.2,2.4000000000000004,0,2.1953125
19,10,0.001,5,89.0,4.4,0.0,0.8618181818181823,12.8,4.4,0,2.2527777777777773
19,10,0.001,5,88.2,5.199999999999999,0.0,0.8689999999999987,13.6,4.8,0,2.2308823529411757
19,10,0.001,5,92.6,4.2,0.0,0.8911764705882347,14.4,5.2,0,2.2357142857142853
19,10,0.001,5,85.8,5.0,0.0,0.8652173913043474,14.8,3.2,0,2.1423076923076914
19,10,0.001,5,90.4,4.0,0.0,0.9515306122448979,12.2,5.4,0,2.295454545454545
19,10,0.001,10,88.8,4.6,0.0,0.931363636363635,13.6,4.6000000000000005,0,2.285714285714285
19,10,0.001,10,89.8,4.8,0.0,0.9375,13.2,4.3999999999999995,0,2.291666666666667
19,10,0.001,10,82.2,4.199999999999999,0.0,0.9322115384615386,13.6,4.0,0,2.4062499999999996
19,10,0.001,10,90.6,5.4,0.0,0.9736842105263154,11.988,5.795,0,2.336363636363636
19,10,0.001,10,83.4,6.0,0.0,0.929787234042552,14.214,6.006,0,2.3211538461538463
19,10,0.001,10,89.0,6.6,0.0,0.9160447761194029,10.6,7.0,0,2.296875
19,10,0.001,10,84.0,7.199999999999999,0.0,0.9155303030303028,13.8,6.6000000000000005,0,2.3218749999999995
19,10,0.001,10,82.4,6.0,0.0,1.180000000000002,10.8,7.2,0,2.320652173913043
19,10,0.001,10,86.0,4.8,0.0,0.9009090909090918,14.2,4.2,0,2.2796875
19,10,0.001,10,87.8,6.4,0.0,0.9694915254237277,11.8,6.2,0,2.346875
19,10,0.001,10,83.0,6.2,0.0,0.9536290322580648,14.4,5.8,0,2.3333333333333326
19,10,0.001,10,106.2,6.199999999999999,0.0,1.045652173913039,13.4,6.6,0,2.3107142857142855
19,10,0.001,10,87.8,4.2,0.0,0.8847826086956534,16.0,3.6,0,2.216666666666667
19,10,0.001,10,95.0,6.0,0.0,0.9304545454545462,11.8,6.0,0,2.2037499999999994
19,10,0.001,10,88.0,4.4,0.0,0.9112745098039202,15.8,4.4,0,2.316666666666667
19,10,0.001,10,91.6,7.4,0.0,0.9172131147540978,11.6,7.0,0,2.308620689655172
19,10,0.001,10,99.4,3.4000000000000004,0.0,0.913207547169811,15.2,4.8,0,2.364285714285714
19,10,0.001,10,92.2,3.8000000000000003,0.0,0.8588541666666654,13.6,5.6000000000000005,0,2.2394736842105263
19,10,0.001,10,89.8,6.4,0.0,0.8808823529411768,17.6,3.5999999999999996,0,2.2642857142857142
19,10,0.001,10,96.8,3.0,0.0,0.9134615384615372,13.0,3.8000000000000003,0,2.235869565217391
19,10,0.001,10,95.4,3.4000000000000004,0.0,0.7974999999999989,16.8,3.4000000000000004,0,2.0874999999999995
19,10,0.001,10,92.4,5.4,0.0,0.8728260869565206,11.8,5.2,0,2.2449999999999997
19,10,0.001,10,87.6,4.8,0.0,0.9262711864406776,15.2,5.0,0,2.307608695652174
19,10,0.001,10,85.6,6.4,0.0,0.9157894736842099,12.4,5.6,0,2.271875
19,10,0.001,10,87.8,7.0,0.0,0.9605263157894722,13.8,5.6000000000000005,0,2.295454545454545
19,10,0.001,20,91.0,6.0,0.0,0.9403846153846149,10.2,6.800000000000001,0,2.3666666666666667
19,10,0.001,20,84.2,5.8,0.0,0.8951754385964917,15.8,4.6,0,2.258333333333333
19,10,0.001,20,89.4,5.199999999999999,0.0,0.9478813559322031,11.8,5.2,0,2.2991071428571432
19,10,0.001,20,74.0,6.4,0.0,0.9646551724137928,12.6,6.199999999999999,0,2.2964285714285717
19,10,0.001,20,81.6,6.6,0.0,0.9807377049180322,10.0,8.799999999999999,0,2.311
19,10,0.001,20,76.6,8.4,0.0,0.9166666666666665,12.8,5.800000000000001,0,2.3906249999999996
19,10,0.001,20,78.4,7.6,0.0,1.251999999999997,9.6,7.4,0,2.4325
19,10,0.001,20,83.0,6.800000000000001,0.0,0.9391129032258057,12.6,7.0,0,2.2482142857142855
19,10,0.001,20,79.8,7.2,0.0,1.3776785714285738,9.4,8.8,0,2.315384615384615
19,10,0.001,20,80.6,7.0,0.0,0.94732142857143,12.8,6.8,0,2.453125
19,10,0.001,20,79.8,9.2,0.0,1.0913043478260915,11.0,8.4,0,2.365
19,10,0.001,20,84.2,7.8,0.0,1.016304347826086,13.0,8.4,0,2.3049999999999997
19,10,0.001,20,82.6,7.8,0.0,0.9584821428571432,10.8,7.2,0,2.268181818181818
19,10,0.001,20,84.2,5.0,0.0,0.9529166666666657,13.8,5.6,0,2.2868421052631573
19,10,0.001,20,75.6,7.6,0.0,0.9659836065573761,10.2,7.0,0,2.402499999999999
19,10,0.001,20,81.2,7.800000000000001,0.0,0.9906779661016949,12.0,6.8,0,2.3588235294117648
19,10,0.001,20,82.4,6.6,0.0,1.1812500000000035,10.0,8.6,0,2.25625
19,10,0.001,20,84.0,5.2,0.0,0.9257246376811595,14.4,4.4,0,2.38375
19,10,0.001,20,84.2,5.800000000000001,0.0,0.9760869565217388,11.4,6.4,0,2.3741935483870966
19,10,0.001,20,78.0,7.2,0.0,0.9624999999999987,13.4,6.4,0,2.390909090909091
19,10,0.001,20,83.0,7.4,0.0,1.2480769230769262,10.8,7.4,0,2.343181818181818
19,10,0.001,20,72.2,5.6000000000000005,0.0,0.9825000000000005,12.0,6.0,0,2.2868421052631573
19,10,0.001,20,79.4,9.6,0.0,1.1678571428571378,8.6,9.4,0,2.3199999999999994
19,10,0.001,20,73.2,8.0,0.0,0.9865942028985509,12.4,7.4,0,2.3615384615384616
19,10,0.001,20,75.4,7.6,0.0,1.2749999999999986,9.4,8.0,0,2.315625
19,10,0.001,50,78.4,6.0,0.0,0.9757936507936509,12.2,5.8,0,2.3725
19,10,0.001,50,87.2,6.800000000000001,0.0,1.212999999999998,12.4,6.2,0,2.425
19,10,0.001,50,75.2,7.4,0.0,0.9407142857142853,12.6,7.0,0,2.3919999999999995
19,10,0.001,50,81.0,8.8,0.0,0.9848591549295777,10.4,8.8,0,2.342741935483871
19,10,0.001,50,74.0,7.2,0.0,0.9570312500000007,12.2,7.0,0,2.9999999999999973
19,10,0.001,50,86.4,6.2,0.0,0.9831967213114756,11.0,7.2,0,2.492241379310345
19,10,0.001,50,84.8,7.4,0.0,0.9442028985507249,12.4,7.3999999999999995,0,2.3874999999999997
19,10,0.001,50,86.2,8.0,0.0,0.981343283582089,10.8,8.4,0,2.339285714285714
19,10,0.001,50,71.6,9.4,0.0,0.9753906250000007,11.6,7.4,0,2.3193181818181814
19,10,0.001,50,84.4,7.6,0.0,1.2031249999999976,10.4,8.8,0,2.438235294117647
19,10,0.001,50,74.0,8.2,0.0,1.0812500000000056,11.8,7.2,0,2.3649999999999993
19,10,0.001,50,82.6,7.2,0.0,1.2054347826086944,10.0,9.600000000000001,0,2.367045454545455
19,10,0.001,50,78.4,6.8,0.0,0.9648437499999988,13.0,6.2,0,2.308333333333333
19,10,0.001,50,84.8,7.800000000000001,0.0,1.515625,9.8,7.0,0,2.296875
19,10,0.001,50,79.4,5.6,0.0,1.2598214285714249,14.0,6.8,0,2.38
19,10,0.001,50,83.2,8.8,0.0,1.3173076923076905,10.6,8.399999999999999,0,2.3125
19,10,0.001,50,76.4,6.800000000000001,0.0,0.990454545454545,12.6,6.2,0,2.256249999999999
19,10,0.001,50,83.0,5.800000000000001,0.0,0.9782467532467523,10.4,6.6000000000000005,0,2.3451612903225807
19,10,0.001,50,72.8,8.4,0.0,0.9350694444444448,12.6,6.8,0,2.456578947368421
19,10,0.001,50,83.2,7.6,0.0,1.4862068965517232,8.8,9.600000000000001,0,2.305
19,10,0.001,50,76.8,7.2,0.0,0.9775862068965513,12.6,5.800000000000001,0,2.2984375
19,10,0.001,50,78.8,7.199999999999999,0.0,1.3030000000000042,9.8,8.0,0,2.308
19,10,0.001,50,80.8,8.0,0.0,1.2222222222222179,12.8,6.8,0,2.3374999999999995
19,10,0.001,50,81.6,7.4,0.0,1.3472222222222217,10.0,8.2,0,2.30625
19,10,0.001,50,81.6,8.0,0.0,0.9891129032258066,13.4,7.6000000000000005,0,2.404
19,10,0.001,500,83.6,5.8,0.0,1.0785714285714232,9.0,8.200000000000001,0,2.2825
19,10,0.001,500,79.0,6.800000000000001,0.0,0.9817460317460314,13.4,5.0,0,2.4035714285714285
19,10,0.001,500,87.4,5.6,0.0,1.2855769230769214,11.6,7.6,0,2.427419354838709
19,10,0.001,500,84.8,7.0,0.0,0.9570833333333338,13.4,5.800000000000001,0,2.4392857142857145
19,10,0.001,500,88.6,4.2,0.0,1.1949999999999936,11.8,5.2,0,2.4134615384615383
19,10,0.001,500,71.2,8.4,0.0,0.912686567164178,14.2,6.0,0,3.2499999999999964
19,10,0.001,500,82.4,7.4,0.0,1.0749999999999929,9.0,9.4,0,2.374107142857143
19,10,0.001,500,71.6,9.8,0.0,0.9538732394366196,12.6,7.8,0,2.31625
19,10,0.001,500,81.8,5.4,0.0,1.265625000000002,7.8,8.2,0,2.329
19,10,0.001,500,76.2,6.800000000000001,0.0,0.9376811594202898,13.4,5.6,0,2.3776315789473683
19,10,0.001,500,80.8,6.800000000000001,0.0,0.9942771084337342,9.8,7.0,0,2.329
19,10,0.001,500,77.0,7.4,0.0,1.0228260869565196,12.0,7.2,0,2.389130434782609
19,10,0.001,500,88.6,7.6000000000000005,0.0,1.2549999999999983,11.6,7.0,0,2.333928571428571
19,10,0.001,500,80.8,7.8,0.0,0.9983333333333324,14.0,7.2,0,2.329
19,10,0.001,500,85.2,5.4,0.0,1.1739999999999995,11.0,7.3999999999999995,0,2.336363636363636
19,10,0.001,500,81.2,6.0,0.0,0.9434931506849312,14.2,5.0,0,2.4488636363636362
19,10,0.001,500,80.6,7.2,0.0,0.9899350649350644,10.2,8.2,0,2.3714285714285714
19,10,0.001,500,73.8,8.2,0.0,0.9580508474576279,11.4,6.0,0,2.322727272727272
19,10,0.001,500,87.8,6.4,0.0,1.5324999999999989,10.4,7.8,0,2.444444444444444
19,10,0.001,500,73.4,7.8,0.0,0.9249999999999993,13.4,7.0,0,2.4368421052631573
19,10,0.001,500,78.6,7.4,0.0,0.99,9.4,7.8,0,2.4343749999999993
19,10,0.001,500,72.4,9.0,0.0,1.1093749999999982,12.6,7.6,0,3.4062499999999987
19,10,0.001,500,92.8,5.8,0.0,1.1534090909090873,10.8,7.6,0,2.380681818181818
19,10,0.001,500,70.8,8.6,0.0,0.9353571428571432,12.2,7.8,0,2.4960526315789466
19,10,0.001,500,82.6,8.8,0.0,1.5124999999999993,9.2,9.2,0,2.310869565217391
19,10,0.001,1000,81.2,8.4,0.0,0.9403846153846155,13.6,6.4,0,2.4294117647058817
19,10,0.001,1000,89.6,6.0,0.0,0.9767857142857146,11.8,7.800000000000001,0,2.329545454545454
19,10,0.001,1000,79.8,6.2,0.0,0.9407258064516125,13.8,5.6,0,2.4392857142857145
19,10,0.001,1000,89.0,5.4,0.0,1.322222222222224,10.0,7.2,0,2.383620689655172
19,10,0.001,1000,84.4,7.2,0.0,0.9402777777777779,13.4,5.8,0,2.3874999999999993
19,10,0.001,1000,91.0,6.8,0.0,0.9890151515151517,11.0,7.2,0,2.3808823529411764
19,10,0.001,1000,86.2,6.0,0.0,0.9926724137931028,13.4,6.4,0,2.453125
19,10,0.001,1000,93.6,6.2,0.0,0.9932203389830511,13.6,5.6000000000000005,0,2.4198275862068956
19,10,0.001,1000,83.0,6.4,0.0,0.9335820895522393,15.0,6.0,0,2.425
19,10,0.001,1000,90.6,7.2,0.0,0.9772388059701488,10.6,7.3999999999999995,0,2.3336956521739127
19,10,0.001,1000,80.2,8.2,0.0,0.9805555555555548,13.6,6.3999999999999995,0,2.3575
19,10,0.001,1000,91.6,7.0,0.0,0.9882142857142863,10.4,8.2,0,2.2607142857142857
19,10,0.001,1000,77.8,7.0,0.0,0.9568965517241386,13.8,6.6,0,2.434375
19,10,0.001,1000,88.0,5.2,0.0,0.9593333333333334,11.8,6.6,0,2.383620689655172
19,10,0.001,1000,87.4,7.800000000000001,0.0,0.9329861111111108,13.8,6.3999999999999995,0,2.4075
19,10,0.001,1000,89.8,5.6,0.0,1.2651785714285673,12.0,7.2,0,2.3603448275862076
19,10,0.001,1000,79.4,6.4,0.0,0.9062499999999993,13.8,6.0,0,2.370454545454545
19,10,0.001,1000,84.0,7.0,0.0,1.190625,10.0,7.2,0,2.3359375
19,10,0.001,1000,86.4,5.0,0.0,0.9314189189189194,13.8,5.2,0,2.958333333333337
19,10,0.001,1000,92.2,6.0,0.0,0.9231012658227842,11.4,6.3999999999999995,0,2.411956521739131
19,10,0.001,1000,80.0,7.4,0.0,0.9294117647058817,14.2,5.2,0,2.3928571428571423
19,10,0.001,1000,90.4,5.8,0.0,1.0545454545454487,12.4,7.0,0,2.3714285714285714
19,10,0.001,1000,89.6,5.800000000000001,0.0,0.8990131578947366,13.0,6.199999999999999,0,2.3199999999999994
19,10,0.001,1000,86.4,7.4,0.0,0.9487704918032788,11.386,7.392,0,2.3233870967741934
19,10,0.001,1000,78.0,8.4,0.0,1.0605769230769213,13.216,6.408,0,2.3642857142857148
19,10,0.005,1,91.6,0.0,5.2,0.013107142857142607,12.6,4.8,0,0.06749999999999999
19,10,0.005,1,97.2,0.0,4.0,0.004962528216704289,15.8,3.5999999999999996,0,0.17499999999999977
19,10,0.005,1,113.4,0.0,2.6,0.008437499999999973,16.8,3.5999999999999996,0,0.04902272727272727
19,10,0.005,1,105.0,0.0,5.0,0.0049306049822064055,18.2,2.2,0,0.08874999999999988
19,10,0.005,1,95.4,0.0,1.6,0.0049975,16.4,5.6,0,0.05700000000000003
19,10,0.005,1,100.8,0.0,5.4,0.0049125506072874485,16.0,1.7999999999999998,0,0.12000000000000002
19,10,0.005,1,93.4,0.0,2.6,0.004961194029850746,15.2,5.6,0,0.08599999999999994
19,10,0.005,1,92.4,0.0,6.2,0.004925570776255708,14.2,3.4,0,0.12624999999999953
19,10,0.005,1,93.2,0.0,1.8,0.00885000000000005,16.0,4.8,0,0.07099999999999991
19,10,0.005,1,90.6,0.0,3.8,0.004957752808988763,14.2,1.6,0,0.12250000000000016
19,10,0.005,1,96.0,0.0,2.6,0.004974828375286041,15.0,4.6,0,0.051874999999999956
19,10,0.005,1,103.8,0.0,4.8,0.004972707889125799,17.2,2.8,0,0.078125
19,10,0.005,1,95.2,0.0,2.6,0.006544117647058802,16.0,4.6,0,0.06374999999999993
19,10,0.005,1,96.6,0.0,6.0,0.006805555555555547,15.0,2.6,0,0.15999999999999975
19,10,0.005,1,99.8,0.0,4.0,0.014031250000000078,15.8,7.4,0,0.07892857142857145
19,10,0.005,1,99.8,0.0,5.0,0.006136363636363635,16.6,2.8000000000000003,0,0.13750000000000034
19,10,0.005,1,93.6,0.0,3.4,0.00988888888888887,14.2,5.3999999999999995,0,0.08666666666666666
19,10,0.005,1,80.2,0.2,3.0,0.004926839826839827,15.2,2.4000000000000004,0,0.22000000000000053
19,10,0.005,1,109.6,0.0,5.4,0.016214285714285733,15.0,6.4,0,0.08149999999999995
19,10,0.005,1,95.4,0.0,4.4,0.004937307692307691,16.2,2.2,0,0.0841666666666667
19,10,0.005,1,121.4,0.0,3.0,0.004979443254817987,16.2,5.4,0,0.04951923076923077
19,10,0.005,1,90.8,0.0,3.4,0.0049568760611205425,18.6,2.6,0,0.09625
19,10,0.005,1,93.4,0.0,3.2,0.008613636363636351,14.6,3.5999999999999996,0,0.0785000000000001
19,10,0.005,1,92.0,0.0,5.6,0.005928571428571423,12.4,3.0,0,0.13
19,10,0.005,1,104.4,0.0,4.0,0.009027777777777832,16.8,6.0,0,0.06549999999999995
19,10,0.005,5,89.6,0.0,0.0,0.0266666666666669,18.0,0.0,0,0.8250000000000012
19,10,0.005,5,115.6,0.0,0.0,0.008763157894736825,17.4,0.0,0,0.2469999999999998
19,10,0.005,5,122.6,0.0,0.0,0.004946153846153847,18.4,0.0,0,0.41875000000000107
19,10,0.005,5,112.2,0.0,0.0,0.02133333333333323,20.6,0.0,0,0.09931818181818178
19,10,0.005,5,105.2,0.0,0.0,0.005416666666666645,16.6,0.0,0,0.36666666666666536
19,10,0.005,5,119.4,0.0,0.2,0.04874999999999989,19.2,0.2,0,0.06333333333333331
19,10,0.005,5,107.2,0.0,0.0,0.0069886363636363445,19.8,0.0,0,0.4562500000000002
19,10,0.005,5,109.4,0.0,0.0,0.022187499999999884,17.4,0.0,0,0.07699999999999996
19,10,0.005,5,109.2,0.2,0.0,0.004964243614931237,20.4,0.0,0,0.2958333333333333
19,10,0.005,5,120.6,0.0,0.0,0.018624999999999774,15.4,0.2,0,0.12874999999999964
19,10,0.005,5,112.2,0.0,0.0,0.004920210896309314,20.6,0.0,0,0.24678571428571433
19,10,0.005,5,125.6,0.0,0.0,0.046923076923076866,21.2,0.0,0,0.07675
19,10,0.005,5,105.2,0.0,0.0,0.0049279461279461275,17.4,0.0,0,0.6350000000000016
19,10,0.005,5,129.8,0.0,0.0,0.00497410358565737,18.8,0.0,0,0.06083333333333326
19,10,0.005,5,109.2,0.2,0.0,0.00636842105263157,23.0,0.0,0,0.24549999999999983
19,10,0.005,5,131.4,0.2,0.2,0.06687499999999981,20.6,0.6,0,0.09104166666666666
19,10,0.005,5,97.4,0.0,0.0,0.06851851851851842,17.6,0.0,0,0.7892857142857143
19,10,0.005,5,139.0,0.0,0.0,0.056346153846154066,19.2,0.0,0,0.08799999999999998
19,10,0.005,5,107.8,0.0,0.0,0.005464285714285696,20.6,0.0,0,0.7124999999999975
19,10,0.005,5,127.4,0.0,0.2,0.042187499999999975,20.8,0.2,0,0.06750000000000009
19,10,0.005,5,91.8,0.0,0.0,0.012437500000000146,18.0,0.0,0,0.6321428571428573
19,10,0.005,5,132.4,0.2,0.0,0.008718749999999989,17.2,0.0,0,0.08749999999999993
19,10,0.005,5,125.2,0.0,0.0,0.013954545454545464,21.8,0.2,0,0.5299999999999994
19,10,0.005,5,120.4,0.0,0.0,0.04645833333333331,20.6,0.0,0,0.4375
19,10,0.005,5,118.8,0.0,0.0,0.004998201438848921,21.4,0.0,0,0.16150000000000003
19,10,0.005,10,121.0,0.0,0.0,0.006906249999999974,20.2,0.0,0,0.09516666666666669
19,10,0.005,10,115.2,0.0,0.0,0.006599999999999966,20.2,0.0,0,0.20999999999999983
19,10,0.005,10,110.6,0.0,0.0,0.06895833333333302,19.4,0.0,0,0.09645833333333323
19,10,0.005,10,97.4,0.6,0.0,0.004988866799204771,17.0,0.0,0,0.4874999999999998
19,10,0.005,10,128.4,0.0,0.0,0.0785294117647056,21.6,0.6,0,0.08678571428571424
19,10,0.005,10,110.8,0.0,0.0,0.08490000000000009,15.0,0.0,0,0.9328125
19,10,0.005,10,136.4,0.0,0.0,0.0164999999999999,23.4,0.0,0,0.07812499999999993
19,10,0.005,10,119.0,0.0,0.0,0.004980065359477123,21.4,0.0,0,0.30000000000000027
19,10,0.005,10,112.6,0.0,0.0,0.015999999999999893,18.4,0.0,0,0.15833333333333327
19,10,0.005,10,105.8,0.0,0.0,0.004960153256704981,18.0,0.0,0,0.7999999999999998
19,10,0.005,10,116.4,0.0,0.0,0.054444444444444746,17.6,0.0,0,0.07624999999999997
19,10,0.005,10,109.8,0.0,0.0,0.004916606498194945,20.2,0.0,0,0.829166666666666
19,10,0.005,10,119.8,0.0,0.0,0.0049713725490196075,18.6,0.0,0,0.1839999999999998
19,10,0.005,10,107.8,0.0,0.0,0.004927336860670193,19.8,0.0,0,0.11875000000000034
19,10,0.005,10,117.8,0.0,0.0,0.005480769230769232,18.4,0.0,0,0.08999999999999965
19,10,0.005,10,109.2,0.0,0.0,0.0049436672967863885,18.6,0.0,0,0.32187499999999897
19,10,0.005,10,124.0,0.0,0.0,0.04517857142857132,21.0,0.0,0,0.09714285714285714
19,10,0.005,10,117.8,0.0,0.0,0.0422916666666663,19.8,0.0,0,0.6708333333333331
19,10,0.005,10,108.8,0.0,0.0,0.05787499999999994,18.6,0.0,0,0.2925000000000005
19,10,0.005,10,106.4,0.0,0.0,0.004890836653386454,17.0,0.0,0,0.32499999999999934
19,10,0.005,10,135.4,0.0,0.0,0.034659090909090993,21.6,0.0,0,0.16624999999999973
19,10,0.005,10,111.0,0.0,0.0,0.004974846625766871,20.6,0.0,0,0.16624999999999973
19,10,0.005,10,112.0,0.0,0.0,0.004933333333333333,16.2,0.0,0,0.08718749999999989
19,10,0.005,10,85.0,0.0,0.0,0.02840909090909089,17.0,0.0,0,0.09874999999999992
19,10,0.005,10,146.8,0.0,0.0,0.08374999999999977,20.0,0.0,0,0.21156249999999985
19,10,0.005,20,100.2,0.2,0.0,0.005285714285714281,17.6,0.2,0,0.19374999999999973
19,10,0.005,20,121.6,0.0,0.0,0.06678571428571427,18.6,0.0,0,0.5999999999999982
19,10,0.005,20,109.6,0.0,0.0,0.006083333333333305,18.8,0.0,0,0.09961538461538462
19,10,0.005,20,115.0,0.0,0.0,0.01712499999999998,19.6,0.0,0,0.42916666666666664
19,10,0.005,20,104.4,0.0,0.0,0.0049245901639344255,16.6,0.2,0,0.11874999999999959
19,10,0.005,20,106.4,0.2,0.0,0.04900000000000018,17.0,0.0,0,0.49250000000000016
19,10,0.005,20,103.2,0.0,0.0,0.004997205588822356,19.2,0.0,0,0.05449999999999999
19,10,0.005,20,124.0,0.0,0.0,0.034375000000000086,19.8,0.0,0,0.6166666666666657
19,10,0.005,20,111.0,0.0,0.0,0.008650000000000001,18.8,0.0,0,0.2106249999999999
19,10,0.005,20,127.8,0.0,0.0,0.00813333333333335,22.0,0.0,0,0.21549999999999994
19,10,0.005,20,121.0,0.0,0.0,0.004945666666666667,22.2,0.0,0,0.09867647058823531
19,10,0.005,20,127.0,0.0,0.0,0.0452343750000001,20.2,0.0,0,0.7285714285714278
19,10,0.005,20,126.4,0.0,0.0,0.008732142857142853,18.4,0.0,0,0.3303571428571426
19,10,0.005,20,132.4,0.0,0.0,0.008916666666666672,22.8,0.0,0,0.33958333333333257
19,10,0.005,20,107.4,0.0,0.0,0.01021428571428567,20.4,0.0,0,0.38750000000000007
19,10,0.005,20,134.4,0.0,0.0,0.009916666666666681,20.4,0.0,0,0.38124999999999876
19,10,0.005,20,134.0,0.0,0.0,0.004979771615008156,22.6,0.0,0,0.23406249999999984
19,10,0.005,20,127.0,0.0,0.0,0.033511904761904764,19.6,0.0,0,0.24571428571428544
19,10,0.005,20,93.8,0.2,0.0,0.004964930555555556,19.4,0.4,0,0.07958333333333338
19,10,0.005,20,140.4,0.2,0.0,0.09299999999999997,21.2,0.0,0,0.836764705882353
19,10,0.005,20,116.6,0.0,0.0,0.06826923076923076,19.4,0.0,0,0.04929794520547945
19,10,0.005,20,124.6,0.0,0.0,0.0056527777777777575,20.2,0.0,0,0.1649999999999997
19,10,0.005,20,116.4,0.2,0.0,0.004970639032815198,22.6,0.2,0,0.1396428571428572
19,10,0.005,20,128.4,0.0,0.0,0.05149999999999988,18.6,0.0,0,0.3875000000000002
19,10,0.005,20,119.2,0.0,0.0,0.007499999999999977,19.6,0.0,0,0.09477272727272727
19,10,0.005,50,108.4,0.0,0.0,0.036111111111110886,17.8,0.0,0,0.4250000000000013
19,10,0.005,50,108.6,0.0,0.0,0.004894817658349327,15.8,0.0,0,0.08035714285714286
19,10,0.005,50,90.4,0.0,0.0,0.005468749999999975,17.8,0.0,0,0.23285714285714287
19,10,0.005,50,136.0,0.0,0.0,0.005597222222222213,23.2,0.0,0,0.3357142857142852
19,10,0.005,50,111.8,0.0,0.0,0.06894736842105217,17.6,0.0,0,0.46
19,10,0.005,50,105.6,0.0,0.0,0.004944212523719165,18.8,0.0,0,0.09749999999999986
19,10,0.005,50,113.8,0.0,0.0,0.031041666666666638,16.6,0.0,0,0.44687499999999997
19,10,0.005,50,106.0,0.0,0.0,0.0049455938697318,18.6,0.0,0,0.07499999999999994
19,10,0.005,50,120.6,0.0,0.0,0.0069285714285714185,20.6,0.0,0,0.4513888888888891
19,10,0.005,50,105.0,0.0,0.0,0.03708333333333312,20.6,0.0,0,0.14714285714285694
19,10,0.005,50,128.6,0.0,0.0,0.07157894736842099,18.8,0.0,0,0.7399999999999993
19,10,0.005,50,122.0,0.0,0.0,0.06843750000000016,20.4,0.0,0,0.05999999999999994
19,10,0.005,50,106.4,0.0,0.0,0.01,17.8,0.0,0,0.27187500000000014
19,10,0.005,50,115.2,0.0,0.0,0.005776315789473652,18.4,0.0,0,0.08437500000000002
19,10,0.005,50,135.8,0.0,0.0,0.008636363636363619,20.4,0.0,0,0.3916666666666656
19,10,0.005,50,104.4,0.0,0.0,0.006483333333333357,19.8,0.0,0,0.11199999999999974
19,10,0.005,50,122.4,0.0,0.0,0.019214285714285764,23.0,0.0,0,0.3928571428571428
19,10,0.005,50,125.4,0.0,0.0,0.009749999999999976,19.8,0.0,0,0.21303571428571436
19,10,0.005,50,132.6,0.0,0.0,0.06731481481481466,18.4,0.0,0,0.4399999999999995
19,10,0.005,50,92.8,0.0,0.0,0.0049202108963093145,20.8,0.0,0,0.04953947368421052
19,10,0.005,50,130.2,0.0,0.0,0.060294117647058686,18.2,0.0,0,0.4517857142857138
19,10,0.005,50,107.4,0.0,0.0,0.0216249999999998,21.0,0.0,0,0.13449999999999954
19,10,0.005,50,101.6,0.0,0.0,0.03736111111111094,3.8,0.4,0,0.5350000000000001
19,10,0.005,50,50.2,0.0,0.0,0.004979527559055117,20.2,0.0,0,0.04856481481481481
19,10,0.005,50,117.2,0.0,0.0,0.07499999999999986,16.4,0.0,0,0.6678571428571435
19,10,0.005,500,104.6,0.0,0.0,0.007673076923076915,17.8,0.4,0,0.07874999999999999
19,10,0.005,500,119.4,0.4,0.0,0.08749999999999988,17.4,0.0,0,0.8149999999999977
19,10,0.005,500,89.2,0.0,0.0,0.0072678571428571375,17.8,0.0,0,0.09041666666666671
19,10,0.005,500,116.0,0.2,0.0,0.009113636363636364,19.2,0.2,0,0.23916666666666675
19,10,0.005,500,115.2,0.0,0.0,0.007888888888888832,16.8,0.0,0,0.09147058823529415
19,10,0.005,500,110.4,0.0,0.0,0.004972075471698114,16.8,0.0,0,0.13187500000000038
19,10,0.005,500,91.4,0.0,0.0,0.004910251450676983,22.0,0.0,0,0.08045454545454547
19,10,0.005,500,145.6,0.0,0.0,0.046136363636363587,20.2,0.0,0,0.4312499999999995
